소상공인_상호명,업종,광고회사_이름,광고_키워드,유사도점수
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
두드림,화장품소매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
두드림,화장품소매,포엠미디어,마케팅 브랜딩 조사,1.6
두드림,화장품소매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
두드림,화장품소매,오길비코리아한회사,마케팅 브랜딩 조사,1.6
두드림,화장품소매,오브라운,마케팅 브랜딩 조사,1.6
두드림,화장품소매,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
두드림,화장품소매,한컴,마케팅 브랜딩 조사,1.6
두드림,화장품소매,피터팬랩,마케팅 브랜딩 조사,1.6
두드림,화장품소매,오리콤,마케팅 브랜딩 조사,1.6
두드림,화장품소매,한피알,마케팅 브랜딩 조사,1.6
그린퓨전,한식,케이이씨씨,sns,15.8
그린퓨전,한식,스푼식회사,sns,15.8
그린퓨전,한식,코래드,sns,15.8
그린퓨전,한식,덴츠크리에이티브코리아,sns,15.8
그린퓨전,한식,캐러트코리아,sns,15.8
그린퓨전,한식,그레이월드와이드코리아,sns,15.8
그린퓨전,한식,메이트인디펜던스,sns,15.8
그린퓨전,한식,붐커뮤니케이션,sns,15.8
그린퓨전,한식,TBWA KOREA,sns,15.8
그린퓨전,한식,인터콤어소시에이션,sns,15.8
GS25용산으뜸점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25용산으뜸점,종합소매점,오리콤,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,포엠미디어,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,한컴,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,크리에이티브리퍼블릭,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25용산으뜸점,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25용산으뜸점,종합소매점,오길비코리아한회사,마케팅 브랜딩 조사,3.0
GS25용산으뜸점,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25성수사랑점,종합소매점,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,3.0
GS25성수사랑점,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25성수사랑점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25성수사랑점,종합소매점,오리콤,마케팅 브랜딩 조사,3.0
GS25성수사랑점,종합소매점,크리에이티브리퍼블릭,마케팅 브랜딩 조사,3.0
GS25성수사랑점,종합소매점,포엠미디어,마케팅 브랜딩 조사,3.0
GS25성수사랑점,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25성수사랑점,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25성수사랑점,종합소매점,오길비코리아한회사,마케팅 브랜딩 조사,3.0
GS25성수사랑점,종합소매점,한컴,마케팅 브랜딩 조사,3.0
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
로얄식품,음/식료품소매,코래드,sns,15.1
로얄식품,음/식료품소매,인터콤어소시에이션,sns,15.1
로얄식품,음/식료품소매,붐커뮤니케이션,sns,15.1
로얄식품,음/식료품소매,케이이씨씨,sns,15.1
로얄식품,음/식료품소매,메이트인디펜던스,sns,15.1
로얄식품,음/식료품소매,캐러트코리아,sns,15.1
로얄식품,음/식료품소매,그레이월드와이드코리아,sns,15.1
로얄식품,음/식료품소매,스푼식회사,sns,15.1
로얄식품,음/식료품소매,덴츠크리에이티브코리아,sns,15.1
로얄식품,음/식료품소매,TBWA KOREA,sns,15.1
성지식당,한식,메이트인디펜던스,sns,15.8
성지식당,한식,그레이월드와이드코리아,sns,15.8
성지식당,한식,캐러트코리아,sns,15.8
성지식당,한식,붐커뮤니케이션,sns,15.8
성지식당,한식,인터콤어소시에이션,sns,15.8
성지식당,한식,코래드,sns,15.8
성지식당,한식,케이이씨씨,sns,15.8
성지식당,한식,스푼식회사,sns,15.8
성지식당,한식,덴츠크리에이티브코리아,sns,15.8
성지식당,한식,TBWA KOREA,sns,15.8
바이칼허브,건강/미용식품,맥브레인즈,화장품,21.1
바이칼허브,건강/미용식품,어썸메이크,화장품,21.1
바이칼허브,건강/미용식품,글로벌엔터피아,화장품,21.1
바이칼허브,건강/미용식품,케이모스트컴퍼니,화장품,21.1
바이칼허브,건강/미용식품,피디언,화장품,21.1
바이칼허브,건강/미용식품,코드컴,화장품,21.1
바이칼허브,건강/미용식품,에이치앤코,화장품,21.1
바이칼허브,건강/미용식품,에이블리커뮤니케이션즈,화장품,21.1
바이칼허브,건강/미용식품,엔투라지글로벌,화장품,21.1
바이칼허브,건강/미용식품,인투크리에이티브그룹,화장품,21.1
영계소문,닭/오리요리,덴츠크리에이티브코리아,sns,11.3
영계소문,닭/오리요리,TBWA KOREA,sns,11.3
영계소문,닭/오리요리,케이이씨씨,sns,11.3
영계소문,닭/오리요리,스푼식회사,sns,11.3
영계소문,닭/오리요리,메이트인디펜던스,sns,11.3
영계소문,닭/오리요리,그레이월드와이드코리아,sns,11.3
영계소문,닭/오리요리,인터콤어소시에이션,sns,11.3
영계소문,닭/오리요리,코래드,sns,11.3
영계소문,닭/오리요리,캐러트코리아,sns,11.3
영계소문,닭/오리요리,붐커뮤니케이션,sns,11.3
아리수식품,음/식료품소매,덴츠크리에이티브코리아,sns,15.1
아리수식품,음/식료품소매,케이이씨씨,sns,15.1
아리수식품,음/식료품소매,메이트인디펜던스,sns,15.1
아리수식품,음/식료품소매,붐커뮤니케이션,sns,15.1
아리수식품,음/식료품소매,코래드,sns,15.1
아리수식품,음/식료품소매,스푼식회사,sns,15.1
아리수식품,음/식료품소매,인터콤어소시에이션,sns,15.1
아리수식품,음/식료품소매,TBWA KOREA,sns,15.1
아리수식품,음/식료품소매,그레이월드와이드코리아,sns,15.1
아리수식품,음/식료품소매,캐러트코리아,sns,15.1
하민헤어,이/미용/건강,오리콤,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,오길비코리아한회사,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,한컴,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,한피알,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,피터팬랩,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,오브라운,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
하민헤어,이/미용/건강,포엠미디어,마케팅 브랜딩 조사,1.6
DMC연세의원,병원,메디커뮤니케이션,의료,28.7
DMC연세의원,병원,참견,의료,28.7
DMC연세의원,병원,어비즈,의료,28.7
DMC연세의원,병원,참견,의료,28.7
DMC연세의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
